LC743611.1	vague species identification (LC743611.1 Lampanyctus sp. CBM:ZF:22569-1 CBM:ZF:22569-1 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 10 other species exist
OP942193.1	vague species identification (OP942193.1 Scincella sp. RJia-2022a voucher CIB 119518 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 10 other species exist
OP942192.1	vague species identification (OP942192.1 Scincella sp. RJia-2022a voucher CIB 119510 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 10 other species exist
OP942191.1	vague species identification (OP942191.1 Scincella sp. RJia-2022a voucher CIB 87246 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 10 other species exist
OL671436.1	vague species identification (OL671436.1 Centrophorus cf. uyato RC-2022 voucher S000001 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671435.1	vague species identification (OL671435.1 Centrophorus cf. uyato RC-2022 voucher EL1711 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671433.1	vague species identification (OL671433.1 Centrophorus cf. uyato RC-2022 voucher CY-09-005 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671431.1	vague species identification (OL671431.1 Centrophorus cf. uyato RC-2022 voucher EL1614 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671430.1	vague species identification (OL671430.1 Centrophorus cf. uyato RC-2022 voucher EL1645 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671429.1	vague species identification (OL671429.1 Centrophorus cf. uyato RC-2022 voucher EL1613 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671428.1	vague species identification (OL671428.1 Centrophorus cf. uyato RC-2022 voucher EL0615 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671427.1	vague species identification (OL671427.1 Centrophorus cf. uyato RC-2022 voucher EL1708 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671426.1	vague species identification (OL671426.1 Centrophorus cf. uyato RC-2022 voucher EL0614 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671425.1	vague species identification (OL671425.1 Centrophorus cf. uyato RC-2022 voucher EL1650 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671422.1	vague species identification (OL671422.1 Centrophorus cf. uyato RC-2022 voucher 26CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671421.1	vague species identification (OL671421.1 Centrophorus cf. uyato RC-2022 voucher EL1922 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671420.1	vague species identification (OL671420.1 Centrophorus cf. uyato RC-2022 voucher EL1671 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671419.1	vague species identification (OL671419.1 Centrophorus cf. uyato RC-2022 voucher 01CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671418.1	vague species identification (OL671418.1 Centrophorus cf. uyato RC-2022 voucher 01SM10 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671417.1	vague species identification (OL671417.1 Centrophorus cf. uyato RC-2022 voucher EL1634 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671416.1	vague species identification (OL671416.1 Centrophorus cf. uyato RC-2022 voucher 50CG12 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671415.1	vague species identification (OL671415.1 Centrophorus cf. uyato RC-2022 voucher EL1649 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671414.1	vague species identification (OL671414.1 Centrophorus cf. uyato RC-2022 voucher EL1118 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671413.1	vague species identification (OL671413.1 Centrophorus cf. uyato RC-2022 voucher S000002 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671412.1	vague species identification (OL671412.1 Centrophorus cf. uyato RC-2022 voucher EL1677 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671411.1	vague species identification (OL671411.1 Centrophorus cf. uyato RC-2022 voucher EL1646 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671410.1	vague species identification (OL671410.1 Centrophorus cf. uyato RC-2022 voucher 56CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671409.1	vague species identification (OL671409.1 Centrophorus cf. uyato RC-2022 voucher EL1690 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671408.1	vague species identification (OL671408.1 Centrophorus cf. uyato RC-2022 voucher GenMapDB000628 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671407.1	vague species identification (OL671407.1 Centrophorus cf. uyato RC-2022 voucher EL1642 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671406.1	vague species identification (OL671406.1 Centrophorus cf. uyato RC-2022 voucher EL1927 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671405.1	vague species identification (OL671405.1 Centrophorus cf. uyato RC-2022 voucher 41CG12 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671404.1	vague species identification (OL671404.1 Centrophorus cf. uyato RC-2022 voucher 04SM10 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671403.1	vague species identification (OL671403.1 Centrophorus cf. uyato RC-2022 voucher EL1921 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671402.1	vague species identification (OL671402.1 Centrophorus cf. uyato RC-2022 voucher 08CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671401.1	vague species identification (OL671401.1 Centrophorus cf. uyato RC-2022 voucher EL1695 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671400.1	vague species identification (OL671400.1 Centrophorus cf. uyato RC-2022 voucher 23CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671399.1	vague species identification (OL671399.1 Centrophorus cf. uyato RC-2022 voucher 34CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671398.1	vague species identification (OL671398.1 Centrophorus cf. uyato RC-2022 voucher EL1704 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671397.1	vague species identification (OL671397.1 Centrophorus cf. uyato RC-2022 voucher EL1639 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671396.1	vague species identification (OL671396.1 Centrophorus cf. uyato RC-2022 voucher 07CG09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671395.1	vague species identification (OL671395.1 Centrophorus cf. uyato RC-2022 voucher 02SM09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671394.1	vague species identification (OL671394.1 Centrophorus cf. uyato RC-2022 voucher EL1710 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671393.1	vague species identification (OL671393.1 Centrophorus cf. uyato RC-2022 voucher AN025LOBRPA 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671392.1	vague species identification (OL671392.1 Centrophorus cf. uyato RC-2022 voucher CY-09-006 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671391.1	vague species identification (OL671391.1 Centrophorus cf. uyato RC-2022 voucher 11CG09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671390.1	vague species identification (OL671390.1 Centrophorus cf. uyato RC-2022 voucher EL1688 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671389.1	vague species identification (OL671389.1 Centrophorus cf. uyato RC-2022 voucher EL1694 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671388.1	vague species identification (OL671388.1 Centrophorus cf. uyato RC-2022 voucher 05CG09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671387.1	vague species identification (OL671387.1 Centrophorus cf. uyato RC-2022 voucher 43CG12 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671386.1	vague species identification (OL671386.1 Centrophorus cf. uyato RC-2022 voucher EL1705 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671385.1	vague species identification (OL671385.1 Centrophorus cf. uyato RC-2022 voucher CY-09-008 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671384.1	vague species identification (OL671384.1 Centrophorus cf. uyato RC-2022 voucher EL1925 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671383.1	vague species identification (OL671383.1 Centrophorus cf. uyato RC-2022 voucher EL1633 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671382.1	vague species identification (OL671382.1 Centrophorus cf. uyato RC-2022 voucher S000004 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671381.1	vague species identification (OL671381.1 Centrophorus cf. uyato RC-2022 voucher S000003 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671380.1	vague species identification (OL671380.1 Centrophorus cf. uyato RC-2022 voucher 47CG12 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671379.1	vague species identification (OL671379.1 Centrophorus cf. uyato RC-2022 voucher 35CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671378.1	vague species identification (OL671378.1 Centrophorus cf. uyato RC-2022 voucher S000005 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671377.1	vague species identification (OL671377.1 Centrophorus cf. uyato RC-2022 voucher 45CG12 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671376.1	vague species identification (OL671376.1 Centrophorus cf. uyato RC-2022 voucher 33CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671374.1	vague species identification (OL671374.1 Centrophorus cf. uyato RC-2022 voucher 31CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671373.1	vague species identification (OL671373.1 Centrophorus cf. uyato RC-2022 voucher EL1533 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671372.1	vague species identification (OL671372.1 Centrophorus cf. uyato RC-2022 voucher EL1683 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671371.1	vague species identification (OL671371.1 Centrophorus cf. uyato RC-2022 voucher EL1699 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671370.1	vague species identification (OL671370.1 Centrophorus cf. uyato RC-2022 voucher EL1668 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671369.1	vague species identification (OL671369.1 Centrophorus cf. uyato RC-2022 voucher 05CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671368.1	vague species identification (OL671368.1 Centrophorus cf. uyato RC-2022 voucher EL1612 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671367.1	vague species identification (OL671367.1 Centrophorus cf. uyato RC-2022 voucher 01CG12M10_A 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671366.1	vague species identification (OL671366.1 Centrophorus cf. uyato RC-2022 voucher 01SM09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671365.1	vague species identification (OL671365.1 Centrophorus cf. uyato RC-2022 voucher S000014 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671364.1	vague species identification (OL671364.1 Centrophorus cf. uyato RC-2022 voucher EL1709 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671363.1	vague species identification (OL671363.1 Centrophorus cf. uyato RC-2022 voucher 09CG09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671362.1	vague species identification (OL671362.1 Centrophorus cf. uyato RC-2022 voucher 01CG12M10_B 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671361.1	vague species identification (OL671361.1 Centrophorus cf. uyato RC-2022 voucher EL1930 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671360.1	vague species identification (OL671360.1 Centrophorus cf. uyato RC-2022 voucher EL1685 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671359.1	vague species identification (OL671359.1 Centrophorus cf. uyato RC-2022 voucher 03SM10 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671358.1	vague species identification (OL671358.1 Centrophorus cf. uyato RC-2022 voucher EL0599 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671357.1	vague species identification (OL671357.1 Centrophorus cf. uyato RC-2022 voucher CY-09-007 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671356.1	vague species identification (OL671356.1 Centrophorus cf. uyato RC-2022 voucher EL1707 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671354.1	vague species identification (OL671354.1 Centrophorus cf. uyato RC-2022 voucher 40CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671353.1	vague species identification (OL671353.1 Centrophorus cf. uyato RC-2022 voucher 19CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671352.1	vague species identification (OL671352.1 Centrophorus cf. uyato RC-2022 voucher 48CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671351.1	vague species identification (OL671351.1 Centrophorus cf. uyato RC-2022 voucher EL1697 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671350.1	vague species identification (OL671350.1 Centrophorus cf. uyato RC-2022 voucher 17CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671349.1	vague species identification (OL671349.1 Centrophorus cf. uyato RC-2022 voucher 46CG12 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671348.1	vague species identification (OL671348.1 Centrophorus cf. uyato RC-2022 voucher 22CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671347.1	vague species identification (OL671347.1 Centrophorus cf. uyato RC-2022 voucher EL1703 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671346.1	vague species identification (OL671346.1 Centrophorus cf. uyato RC-2022 voucher EL1931 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671345.1	vague species identification (OL671345.1 Centrophorus cf. uyato RC-2022 voucher 06SM09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671344.1	vague species identification (OL671344.1 Centrophorus cf. uyato RC-2022 voucher EL1643 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671343.1	vague species identification (OL671343.1 Centrophorus cf. uyato RC-2022 voucher EL1672 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671342.1	vague species identification (OL671342.1 Centrophorus cf. uyato RC-2022 voucher 01CG09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671341.1	vague species identification (OL671341.1 Centrophorus cf. uyato RC-2022 voucher 06CG09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671340.1	vague species identification (OL671340.1 Centrophorus cf. uyato RC-2022 voucher EL1644 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671339.1	vague species identification (OL671339.1 Centrophorus cf. uyato RC-2022 voucher EL1641 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671338.1	vague species identification (OL671338.1 Centrophorus cf. uyato RC-2022 voucher 39CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671337.1	vague species identification (OL671337.1 Centrophorus cf. uyato RC-2022 voucher 36CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671336.1	vague species identification (OL671336.1 Centrophorus cf. uyato RC-2022 voucher EL1692 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671335.1	vague species identification (OL671335.1 Centrophorus cf. uyato RC-2022 voucher 43CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671334.1	vague species identification (OL671334.1 Centrophorus cf. uyato RC-2022 voucher 13CG10 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671333.1	vague species identification (OL671333.1 Centrophorus cf. uyato RC-2022 voucher 04SM09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671332.1	vague species identification (OL671332.1 Centrophorus cf. uyato RC-2022 voucher 10CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671331.1	vague species identification (OL671331.1 Centrophorus cf. uyato RC-2022 voucher EL1932 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671330.1	vague species identification (OL671330.1 Centrophorus cf. uyato RC-2022 voucher 03CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671329.1	vague species identification (OL671329.1 Centrophorus cf. uyato RC-2022 voucher EL1681 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671328.1	vague species identification (OL671328.1 Centrophorus cf. uyato RC-2022 voucher EL1636 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671327.1	vague species identification (OL671327.1 Centrophorus cf. uyato RC-2022 voucher 02CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671326.1	vague species identification (OL671326.1 Centrophorus cf. uyato RC-2022 voucher 49CG12 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671325.1	vague species identification (OL671325.1 Centrophorus cf. uyato RC-2022 voucher AN024LOBRPA 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671324.1	vague species identification (OL671324.1 Centrophorus cf. uyato RC-2022 voucher 1G08E4CGR 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671323.1	vague species identification (OL671323.1 Centrophorus cf. uyato RC-2022 voucher EL1648 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671322.1	vague species identification (OL671322.1 Centrophorus cf. uyato RC-2022 voucher AN021LOBRPA 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671321.1	vague species identification (OL671321.1 Centrophorus cf. uyato RC-2022 voucher 32CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671320.1	vague species identification (OL671320.1 Centrophorus cf. uyato RC-2022 voucher EL1680 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671319.1	vague species identification (OL671319.1 Centrophorus cf. uyato RC-2022 voucher CY-09-004 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671318.1	vague species identification (OL671318.1 Centrophorus cf. uyato RC-2022 voucher 16CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671317.1	vague species identification (OL671317.1 Centrophorus cf. uyato RC-2022 voucher EL1929 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671316.1	vague species identification (OL671316.1 Centrophorus cf. uyato RC-2022 voucher 14CG09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671315.1	vague species identification (OL671315.1 Centrophorus cf. uyato RC-2022 voucher EL1673 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671314.1	vague species identification (OL671314.1 Centrophorus cf. uyato RC-2022 voucher EL1638 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671313.1	vague species identification (OL671313.1 Centrophorus cf. uyato RC-2022 voucher 40CG12 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671312.1	vague species identification (OL671312.1 Centrophorus cf. uyato RC-2022 voucher 44CG12 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671311.1	vague species identification (OL671311.1 Centrophorus cf. uyato RC-2022 voucher 42CG12 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671309.1	vague species identification (OL671309.1 Centrophorus cf. uyato RC-2022 voucher EL1647 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671308.1	vague species identification (OL671308.1 Centrophorus cf. uyato RC-2022 voucher 12CG10 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671307.1	vague species identification (OL671307.1 Centrophorus cf. uyato RC-2022 voucher 02CG_231118 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671306.1	vague species identification (OL671306.1 Centrophorus cf. uyato RC-2022 voucher 18CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671304.1	vague species identification (OL671304.1 Centrophorus cf. uyato RC-2022 voucher 12CG09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671303.1	vague species identification (OL671303.1 Centrophorus cf. uyato RC-2022 voucher EL1926 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671302.1	vague species identification (OL671302.1 Centrophorus cf. uyato RC-2022 voucher 08CG09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671300.1	vague species identification (OL671300.1 Centrophorus cf. uyato RC-2022 voucher EL1789 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671299.1	vague species identification (OL671299.1 Centrophorus cf. uyato RC-2022 voucher EL1666 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671298.1	vague species identification (OL671298.1 Centrophorus cf. uyato RC-2022 voucher EL1674 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671297.1	vague species identification (OL671297.1 Centrophorus cf. uyato RC-2022 voucher 05SM09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671296.1	vague species identification (OL671296.1 Centrophorus cf. uyato RC-2022 voucher EL1686 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671295.1	vague species identification (OL671295.1 Centrophorus cf. uyato RC-2022 voucher EL1679 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671294.1	vague species identification (OL671294.1 Centrophorus cf. uyato RC-2022 voucher 01CG10 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671293.1	vague species identification (OL671293.1 Centrophorus cf. uyato RC-2022 voucher EL1660 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671292.1	vague species identification (OL671292.1 Centrophorus cf. uyato RC-2022 voucher 07CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671291.1	vague species identification (OL671291.1 Centrophorus cf. uyato RC-2022 voucher 12CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671290.1	vague species identification (OL671290.1 Centrophorus cf. uyato RC-2022 voucher 03CG09 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671289.1	vague species identification (OL671289.1 Centrophorus cf. uyato RC-2022 voucher EL1923 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671288.1	vague species identification (OL671288.1 Centrophorus cf. uyato RC-2022 voucher EL1712 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671287.1	vague species identification (OL671287.1 Centrophorus cf. uyato RC-2022 voucher EL1676 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671286.1	vague species identification (OL671286.1 Centrophorus cf. uyato RC-2022 voucher 30CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671285.1	vague species identification (OL671285.1 Centrophorus cf. uyato RC-2022 voucher 01CG10-11-17 _C1 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671284.1	vague species identification (OL671284.1 Centrophorus cf. uyato RC-2022 voucher EL1637 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671283.1	vague species identification (OL671283.1 Centrophorus cf. uyato RC-2022 voucher 50CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671282.1	vague species identification (OL671282.1 Centrophorus cf. uyato RC-2022 voucher EL1635 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671280.1	vague species identification (OL671280.1 Centrophorus cf. uyato RC-2022 voucher 1CENTGRA57GRU08 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671279.1	vague species identification (OL671279.1 Centrophorus cf. uyato RC-2022 voucher EL1691 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671278.1	vague species identification (OL671278.1 Centrophorus cf. uyato RC-2022 voucher 24CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671277.1	vague species identification (OL671277.1 Centrophorus cf. uyato RC-2022 voucher 03CG10 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671276.1	vague species identification (OL671276.1 Centrophorus cf. uyato RC-2022 voucher 28CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671275.1	vague species identification (OL671275.1 Centrophorus cf. uyato RC-2022 voucher 11CG10 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671274.1	vague species identification (OL671274.1 Centrophorus cf. uyato RC-2022 voucher EL1664 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671272.1	vague species identification (OL671272.1 Centrophorus cf. uyato RC-2022 voucher 02CG12M10_B 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671271.1	vague species identification (OL671271.1 Centrophorus cf. uyato RC-2022 voucher 01CG17 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671270.1	vague species identification (OL671270.1 Centrophorus cf. uyato RC-2022 voucher 01CG_231118 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671269.1	vague species identification (OL671269.1 Centrophorus cf. uyato RC-2022 voucher SS000703 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671267.1	vague species identification (OL671267.1 Centrophorus cf. uyato RC-2022 voucher 11CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671266.1	vague species identification (OL671266.1 Centrophorus cf. uyato RC-2022 voucher GenMapDB000622 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671265.1	vague species identification (OL671265.1 Centrophorus cf. uyato RC-2022 voucher 53CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671263.1	vague species identification (OL671263.1 Centrophorus cf. uyato RC-2022 voucher AN022LOBRPA 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671262.1	vague species identification (OL671262.1 Centrophorus cf. uyato RC-2022 voucher EL1924 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671261.1	vague species identification (OL671261.1 Centrophorus cf. uyato RC-2022 voucher EL1706 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671260.1	vague species identification (OL671260.1 Centrophorus cf. uyato RC-2022 voucher EL1665 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671259.1	vague species identification (OL671259.1 Centrophorus cf. uyato RC-2022 voucher 01CG101MED12 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671258.1	vague species identification (OL671258.1 Centrophorus cf. uyato RC-2022 voucher 14CG13 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671257.1	vague species identification (OL671257.1 Centrophorus cf. uyato RC-2022 voucher EL1670 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
OL671256.1	vague species identification (OL671256.1 Centrophorus cf. uyato RC-2022 voucher 06SM10 16S ribosomal RNA gene, partial sequence; mitochondrial), 8 other species exist
